Unnamed: 0,character,line,movie
15594,PETER PARKER,"Mr. Stark.  Holy cow, you would not believe what’s been going on.  Do you remember when we were in space? And I got all dusty?  I must’ve passed out, because I woke up and you weren’t there, but Dr. Strange was, and he was like, “it’s been five years, they need us.”  And he started doing that yellow sparkly thing he does- Oh.  This is nice.",Avengers: Endgame
15595,PETER QUILL,Gamora? I thought I lost you. You missed the first time...then you got ‘em both the second time.,Avengers: Endgame
15596,GAMORA,This is the one?  Seriously?,Avengers: Endgame
15597,NEBULA,Your choices were him or a tree.,Avengers: Endgame
15598,CLINT BARTON,What do you want to do with this thing?,Avengers: Endgame
15599,STEVE ROGERS,Get those stones as far away as possible!,Avengers: Endgame
15600,BRUCE BANNER,No!  We need to send them back where they came from.,Avengers: Endgame
15601,TONY STARK,There’s no way to send them back. Thanos destroyed our time machine.,Avengers: Endgame
15602,SCOTT LANG,Hold on! That wasn’t our only time machine.,Avengers: Endgame
15603,STEVE ROGERS,"Does anyone see an ugly, brown van out there? ",Avengers: Endgame
15604,VALKYRIE,Yeah.  But you’re not going to like where it’s parked.,Avengers: Endgame
15605,TONY STARK,"Scott, how long do you need to get that thing working? ",Avengers: Endgame
15606,SCOTT LANG,"Uh, maybe ten minutes. ",Avengers: Endgame
15607,STEVE ROGERS,Get it started.  We’ll get the stones to you.,Avengers: Endgame
15608,HOPE VAN DYNE,"We’re on it, Cap.",Avengers: Endgame
15609,TONY STARK,Doc.  You said we win one in 14 million.  Is this how it goes down?,Avengers: Endgame
15610,STEPHEN STRANGE,"If I tell you what happens, it won’t happen. ",Avengers: Endgame
15611,TONY STARK,You better be right.,Avengers: Endgame
15612,EBONY MAW,"Sire, the stones! ",Avengers: Endgame
15613,T'CHALLA,"Clint, give it to me.",Avengers: Endgame
15614,SCOTT LANG,Ignition’s broken.  I’ll hotwire it-,Avengers: Endgame
15615,HOPE VAN DYNE,"Wait, you know how to do that?",Avengers: Endgame
15616,SCOTT LANG,I was in prison.  I know how to do a lot of things.,Avengers: Endgame
15617,WANDA MAXIMOFF,You took everything from me.,Avengers: Endgame
15618,THANOS,I don’t even know who you are.,Avengers: Endgame
15619,WANDA MAXIMOFF,You will.,Avengers: Endgame
15620,PETER PARKER,I GOT IT! Activate instant kill!,Avengers: Endgame
15621,THANOS,Rain fire.  Wipe them all out.,Avengers: Endgame
15622,CORVUS GLAIVE,"But, sire, our troops- ",Avengers: Endgame
15623,THANOS,Just do it!,Avengers: Endgame
15624,PEPPER POTTS,"Um, is anyone else seeing this?",Avengers: Endgame
15625,PETER PARKER,I got this...I got this...I don’t got this.,Avengers: Endgame
15626,STEVE ROGERS,"Hey, Queens!  Heads up! ",Avengers: Endgame
15627,PEPPER POTTS,"Hang on, kid.  I’ve got you.",Avengers: Endgame
15628,PETER PARKER,"Hey, nice to meet you-aaaaarg!",Avengers: Endgame
15629,ROCKET,At least we’re going out together this time...,Avengers: Endgame
15630,SAM WILSON,What the hell is this?,Avengers: Endgame
15631,TONY STARK,"Friday, what are they firing at? ",Avengers: Endgame
15632,FRIDAY,Something just entered the upper atmosphere.,Avengers: Endgame
15633,GROOT,I am Groot.,Avengers: Endgame
15634,ROCKET,"Just wait for it. Oh, yeah! ",Avengers: Endgame
15635,STEVE ROGERS,Danvers!  We’re gonna need an assist down here!,Avengers: Endgame
15636,CAROL DANVERS,Roger...Rogers...,Avengers: Endgame
15637,SCOTT LANG,I’m almost there.  Where’s the glove?,Avengers: Endgame
15638,PETER PARKER,"Uh, hey.  I’m Peter Parker. ",Avengers: Endgame
15639,CAROL DANVERS,"Hey, Peter Parker.  You got something for me?",Avengers: Endgame
15640,PETER PARKER,I don’t know how you’re gonna get it through all that-,Avengers: Endgame
15641,WANDA MAXIMOFF,"Don’t worry, kid...",Avengers: Endgame
15642,OKOYE,She’s got help.,Avengers: Endgame
15643,SCOTT LANG,Thirty seconds!,Avengers: Endgame
15644,THANOS,I am...inevitable.,Avengers: Endgame
15645,TONY STARK,And I...am Iron Man.,Avengers: Endgame
15646,PETER QUILL,Babe?  Gamora?,Avengers: Endgame
15647,PETER PARKER,"Mr. Stark...Tony...it’s okay, it’s okay...Mr. Stark, we won.  You did it, sir...",Avengers: Endgame
15648,PEPPER POTTS,"Hey, Friday, what’ve we got? ",Avengers: Endgame
15649,FRIDAY,Life functions critical.,Avengers: Endgame
15650,PEPPER POTTS,"Tony, look at me.  We’re going to be okay... You can rest now.",Avengers: Endgame
15651,TONY STARK,"Everybody wants a happy ending. But it doesn’t always roll that way.  Maybe this time. I’m hoping if you play this back, it’s in celebration.  I hope families are reunited, I hope we get it back and something like a normal version of the planet has been restored.  If there ever was such a thing. God, what a world.  Universe, now. If you’d told me ten years ago that we weren’t alone, let alone to this extent, I probably wouldn’t have been surprised.  But come on... Who knew what epic forces of dark and light would come into play? For better or worse, that’s the reality our children get to grow up in. That’s why I thought I’d probably better record a little greeting, in the case of…an untimely death on my part.  I mean, death at any time is untimely, but...this “time travel” thing we’re going to try to pull off tomorrow has me scratching my head about the “survivability” of it all.  But that’s the hero gig, right?  Part of the journey is the end. What am I even tripping for? Everything is going to work out exactly the way it’s supposed to. I love you 3000.",Avengers: Endgame
15652,CLINT BARTON,I just wish there were some way I could let her know that we won. That we did it.,Avengers: Endgame
15653,WANDA MAXIMOFF,She knows.  They both do.,Avengers: Endgame
15654,HAPPY HOGAN,"How are you doing, squirt?  You hungry? ",Avengers: Endgame
15655,MORGAN STARK,"Uh, huh. ",Avengers: Endgame
15656,HAPPY HOGAN,What do you want?,Avengers: Endgame
15657,MORGAN STARK,Cheeseburgers?,Avengers: Endgame
15658,HAPPY HOGAN,Did you know your dad liked cheeseburgers?,Avengers: Endgame
15659,MORGAN STARK,"No, I didn’t know that. ",Avengers: Endgame
15660,HAPPY HOGAN,I’m going to get you all the cheeseburgers you want.,Avengers: Endgame
15661,VALKYRIE,So when can we expect you back?,Avengers: Endgame
15662,THOR,About that...,Avengers: Endgame
15663,VALKYRIE,"Thor, your people need a king. ",Avengers: Endgame
15664,THOR,They already have one.  And she’s a far better king than I could ever be.,Avengers: Endgame
15665,VALKYRIE,Are you serious?,Avengers: Endgame
15666,THOR,"It’s time to be who I am, rather than who I’m supposed to be.  And a leader is who you are.",Avengers: Endgame
15667,VALKYRIE,"You know, I’d make a lot of changes around here. ",Avengers: Endgame
15668,THOR,"I’m counting on it, Your Majesty.",Avengers: Endgame
15669,VALKYRIE,What will you do?,Avengers: Endgame
15670,THOR,"I’m not entirely sure.  For the first time in a thousand years, I have no path. But I do have a ride.",Avengers: Endgame
15671,ROCKET,"Move it or lose it, Hairbag.",Avengers: Endgame
15672,THOR,"Home sweet home.  Tree!  Good to see you.  The Asgardians of the Galaxy, together again. All right, where first?",Avengers: Endgame
15673,PETER QUILL,"You know, I’m still in charge, here, right? ",Avengers: Endgame
15674,THOR,Of course.  Of course...,Avengers: Endgame
15675,PETER QUILL,"See, when you keep swiping my map, that sounds kind of like, “of course, I know you think you’re still in charge-” ",Avengers: Endgame
15676,THOR,"Quail, that’s your own insecurities bubbling up. ",Avengers: Endgame
15677,DRAX,You should fight one another for the honor of leadership.,Avengers: Endgame
15678,NEBULA,Sounds fair.,Avengers: Endgame
15679,PETER QUILL,That’s not necessary...,Avengers: Endgame
15680,ROCKET,I’ve got some blasters right here. Unless you want to use knives.,Avengers: Endgame
15681,MANTIS,"Oh, yes, please, use knives- ",Avengers: Endgame
15682,PETER QUILL,No one’s using knives!,Avengers: Endgame
15683,GROOT,I am Groot!,Avengers: Endgame
15684,THOR,There’ll be no knifing young Quail today.  Everyone knows who’s in charge.,Avengers: Endgame
15685,PETER QUILL,Me. Right?,Avengers: Endgame
15686,BRUCE BANNER,"Remember, you’ll have to return the stones to the exact moment they were taken.  Otherwise, we’re still looking at a whole bunch of nasty alternate realities. ",Avengers: Endgame
15687,STEVE ROGERS,Got it.  I’ll clip all the branches.,Avengers: Endgame
15688,BRUCE BANNER,"You know, I tried.  When I had the gauntlet.  I really tried to bring her back. I miss her. ",Avengers: Endgame
15689,STEVE ROGERS,"Me, too. ",Avengers: Endgame
15690,BRUCE BANNER,You’d better get going.  We’re almost ready for you.,Avengers: Endgame
15691,SAM WILSON,"You look a little nervous going by yourself.  Ask nicely, I’ll go with you. ",Avengers: Endgame
15692,STEVE ROGERS,"You’re a good man, Sam.  But this one’s on me. Don’t do anything stupid ‘til I get back, okay? ",Avengers: Endgame
15693,BUCKY BARNES,"How can I?  You’re taking all the stupid with you. Gonna miss you, buddy. ",Avengers: Endgame
15694,STEVE ROGERS,"It’s going to be okay, Buck.",Avengers: Endgame
15695,SAM WILSON,How long’s this gonna take?,Avengers: Endgame
15696,BRUCE BANNER,"For him, as long as he needs.  For us, five seconds. Ready, Cap?  You’re good to go. Meet you right back here, okay?",Avengers: Endgame
15697,STEVE ROGERS,You bet.,Avengers: Endgame
15698,BRUCE BANNER,"Going Quantum in three, two, one.  Aaand, returning in five... four...three...two...one-",Avengers: Endgame
15699,SAM WILSON,Where is he?,Avengers: Endgame
15700,BRUCE BANNER,I don’t know.  He blew past our time stamp.  He should be here.,Avengers: Endgame
15701,SAM WILSON,Get him back!,Avengers: Endgame
15702,BRUCE BANNER,I’m trying.,Avengers: Endgame
15703,SAM WILSON,Get him the hell back-,Avengers: Endgame
15704,BRUCE BANNER,I’M TRYING!,Avengers: Endgame
15705,BUCKY BARNES,Sam.,Avengers: Endgame
15706,SAM WILSON,"Hey, Cap.",Avengers: Endgame
15707,STEVE ROGERS,"Hi, Sam. ",Avengers: Endgame
15708,SAM WILSON,Something go wrong...or something go right?,Avengers: Endgame
15709,STEVE ROGERS,"I thought, after everything that’s happened...maybe I should try out some of that life Tony always told me to get. ",Avengers: Endgame
15710,SAM WILSON,How was it?,Avengers: Endgame
15711,STEVE ROGERS,It was beautiful.,Avengers: Endgame
15712,SAM WILSON,I’m happy for you.  Really.,Avengers: Endgame
15713,STEVE ROGERS,Thanks.,Avengers: Endgame
15714,SAM WILSON,Only thing bumming me out is now I live in a world without Captain America.,Avengers: Endgame
15715,STEVE ROGERS,That’s kind of why I’m here.,Avengers: Endgame
15716,SAM WILSON,Where did you even get this?,Avengers: Endgame
15717,STEVE ROGERS,I had a little time to travel. Try it on. How does it feel?,Avengers: Endgame
15718,SAM WILSON,Like it’s someone else’s.,Avengers: Endgame
15719,STEVE ROGERS,It isn’t.,Avengers: Endgame
15720,SAM WILSON,Thank you.  I’ll try my best.,Avengers: Endgame
15721,STEVE ROGERS,That’s why it’s yours.,Avengers: Endgame
15722,SAM WILSON,You gonna tell me about her?,Avengers: Endgame
15723,STEVE ROGERS,Nope.  I don’t think I will.,Avengers: Endgame
